id,date_value,hour_value,mmYYYY_value
13288,7-Jul-2013,15,07/2013
13289,7-Jul-2013,16,07/2013
13290,7-Jul-2013,17,07/2013
13291,7-Jul-2013,18,07/2013
13292,7-Jul-2013,19,07/2013
13293,7-Jul-2013,20,07/2013
13294,7-Jul-2013,21,07/2013
13295,7-Jul-2013,22,07/2013
13296,7-Jul-2013,23,07/2013
13297,8-Jul-2013,0,07/2013
13298,8-Jul-2013,1,07/2013
13299,8-Jul-2013,2,07/2013
13300,8-Jul-2013,3,07/2013
13301,8-Jul-2013,4,07/2013
13302,8-Jul-2013,5,07/2013
13303,8-Jul-2013,6,07/2013
13304,8-Jul-2013,7,07/2013
13305,8-Jul-2013,8,07/2013
13306,8-Jul-2013,9,07/2013
13307,8-Jul-2013,10,07/2013
13308,8-Jul-2013,11,07/2013
13309,8-Jul-2013,12,07/2013
13310,8-Jul-2013,13,07/2013
13311,8-Jul-2013,14,07/2013
13312,8-Jul-2013,15,07/2013
13313,8-Jul-2013,16,07/2013
13314,8-Jul-2013,17,07/2013
13315,8-Jul-2013,18,07/2013
13316,8-Jul-2013,19,07/2013
13317,8-Jul-2013,20,07/2013
13318,8-Jul-2013,21,07/2013
13319,8-Jul-2013,22,07/2013
13320,8-Jul-2013,23,07/2013
13321,9-Jul-2013,0,07/2013
13322,9-Jul-2013,1,07/2013
13323,9-Jul-2013,2,07/2013
13324,9-Jul-2013,3,07/2013
13325,9-Jul-2013,4,07/2013
13326,9-Jul-2013,5,07/2013
13327,9-Jul-2013,6,07/2013
13328,9-Jul-2013,7,07/2013
13329,9-Jul-2013,8,07/2013
13330,9-Jul-2013,9,07/2013
13331,9-Jul-2013,10,07/2013
13332,9-Jul-2013,11,07/2013
13333,9-Jul-2013,12,07/2013
13334,9-Jul-2013,13,07/2013
13335,9-Jul-2013,14,07/2013
13336,9-Jul-2013,15,07/2013
13337,9-Jul-2013,16,07/2013
13338,9-Jul-2013,17,07/2013
13339,9-Jul-2013,18,07/2013
13340,9-Jul-2013,19,07/2013
13341,9-Jul-2013,20,07/2013
13342,9-Jul-2013,21,07/2013
13343,9-Jul-2013,22,07/2013
13344,9-Jul-2013,23,07/2013
13345,10-Jul-2013,0,07/2013
13346,10-Jul-2013,1,07/2013
13347,10-Jul-2013,2,07/2013
13348,10-Jul-2013,3,07/2013
13349,10-Jul-2013,4,07/2013
13350,10-Jul-2013,5,07/2013
13351,10-Jul-2013,6,07/2013
13352,10-Jul-2013,7,07/2013
13353,10-Jul-2013,8,07/2013
13354,10-Jul-2013,9,07/2013
13355,10-Jul-2013,10,07/2013
13356,10-Jul-2013,11,07/2013
13357,10-Jul-2013,12,07/2013
13358,10-Jul-2013,13,07/2013
13359,10-Jul-2013,14,07/2013
13360,10-Jul-2013,15,07/2013
13361,10-Jul-2013,16,07/2013
13362,10-Jul-2013,17,07/2013
13363,10-Jul-2013,18,07/2013
13364,10-Jul-2013,19,07/2013
13365,10-Jul-2013,20,07/2013
13366,10-Jul-2013,21,07/2013
13367,10-Jul-2013,22,07/2013
13368,10-Jul-2013,23,07/2013
13369,11-Jul-2013,0,07/2013
13370,11-Jul-2013,1,07/2013
13371,11-Jul-2013,2,07/2013
13372,11-Jul-2013,3,07/2013
13373,11-Jul-2013,4,07/2013
13374,11-Jul-2013,5,07/2013
13375,11-Jul-2013,6,07/2013
13376,11-Jul-2013,7,07/2013
13377,11-Jul-2013,8,07/2013
13378,11-Jul-2013,9,07/2013
13379,11-Jul-2013,10,07/2013
13380,11-Jul-2013,11,07/2013
13381,11-Jul-2013,12,07/2013
13382,11-Jul-2013,13,07/2013
13383,11-Jul-2013,14,07/2013
13384,11-Jul-2013,15,07/2013
13385,11-Jul-2013,16,07/2013
13386,11-Jul-2013,17,07/2013
13387,11-Jul-2013,18,07/2013
13388,11-Jul-2013,19,07/2013
13389,11-Jul-2013,20,07/2013
13390,11-Jul-2013,21,07/2013
13391,11-Jul-2013,22,07/2013
13392,11-Jul-2013,23,07/2013
13393,12-Jul-2013,0,07/2013
13394,12-Jul-2013,1,07/2013
13395,12-Jul-2013,2,07/2013
13396,12-Jul-2013,3,07/2013
13397,12-Jul-2013,4,07/2013
13398,12-Jul-2013,5,07/2013
13399,12-Jul-2013,6,07/2013
13400,12-Jul-2013,7,07/2013
13401,12-Jul-2013,8,07/2013
13402,12-Jul-2013,9,07/2013
13403,12-Jul-2013,10,07/2013
13404,12-Jul-2013,11,07/2013
13405,12-Jul-2013,12,07/2013
13406,12-Jul-2013,13,07/2013
13407,12-Jul-2013,14,07/2013
13408,12-Jul-2013,15,07/2013
13409,12-Jul-2013,16,07/2013
13410,12-Jul-2013,17,07/2013
13411,12-Jul-2013,18,07/2013
13412,12-Jul-2013,19,07/2013
13413,12-Jul-2013,20,07/2013
13414,12-Jul-2013,21,07/2013
13415,12-Jul-2013,22,07/2013
13416,12-Jul-2013,23,07/2013
13417,13-Jul-2013,0,07/2013
13418,13-Jul-2013,1,07/2013
13419,13-Jul-2013,2,07/2013
13420,13-Jul-2013,3,07/2013
13421,13-Jul-2013,4,07/2013
13422,13-Jul-2013,5,07/2013
13423,13-Jul-2013,6,07/2013
13424,13-Jul-2013,7,07/2013
13425,13-Jul-2013,8,07/2013
13426,13-Jul-2013,9,07/2013
13427,13-Jul-2013,10,07/2013
13428,13-Jul-2013,11,07/2013
13429,13-Jul-2013,12,07/2013
13430,13-Jul-2013,13,07/2013
13431,13-Jul-2013,14,07/2013
13432,13-Jul-2013,15,07/2013
13433,13-Jul-2013,16,07/2013
13434,13-Jul-2013,17,07/2013
13435,13-Jul-2013,18,07/2013
13436,13-Jul-2013,19,07/2013
13437,13-Jul-2013,20,07/2013
13438,13-Jul-2013,21,07/2013
13439,13-Jul-2013,22,07/2013
13440,13-Jul-2013,23,07/2013
13441,14-Jul-2013,0,07/2013
13442,14-Jul-2013,1,07/2013
13443,14-Jul-2013,2,07/2013
13444,14-Jul-2013,3,07/2013
13445,14-Jul-2013,4,07/2013
13446,14-Jul-2013,5,07/2013
13447,14-Jul-2013,6,07/2013
13448,14-Jul-2013,7,07/2013
13449,14-Jul-2013,8,07/2013
13450,14-Jul-2013,9,07/2013
13451,14-Jul-2013,10,07/2013
13452,14-Jul-2013,11,07/2013
13453,14-Jul-2013,12,07/2013
13454,14-Jul-2013,13,07/2013
13455,14-Jul-2013,14,07/2013
13456,14-Jul-2013,15,07/2013
13457,14-Jul-2013,16,07/2013
13458,14-Jul-2013,17,07/2013
13459,14-Jul-2013,18,07/2013
13460,14-Jul-2013,19,07/2013
13461,14-Jul-2013,20,07/2013
13462,14-Jul-2013,21,07/2013
13463,14-Jul-2013,22,07/2013
13464,14-Jul-2013,23,07/2013
13465,15-Jul-2013,0,07/2013
13466,15-Jul-2013,1,07/2013
13467,15-Jul-2013,2,07/2013
13468,15-Jul-2013,3,07/2013
13469,15-Jul-2013,4,07/2013
13470,15-Jul-2013,5,07/2013
13471,15-Jul-2013,6,07/2013
13472,15-Jul-2013,7,07/2013
13473,15-Jul-2013,8,07/2013
13474,15-Jul-2013,9,07/2013
13475,15-Jul-2013,10,07/2013
13476,15-Jul-2013,11,07/2013
13477,15-Jul-2013,12,07/2013
13478,15-Jul-2013,13,07/2013
13479,15-Jul-2013,14,07/2013
13480,15-Jul-2013,15,07/2013
13481,15-Jul-2013,16,07/2013
13482,15-Jul-2013,17,07/2013
13483,15-Jul-2013,18,07/2013
13484,15-Jul-2013,19,07/2013
13485,15-Jul-2013,20,07/2013
13486,15-Jul-2013,21,07/2013
13487,15-Jul-2013,22,07/2013
13488,15-Jul-2013,23,07/2013
13489,16-Jul-2013,0,07/2013
13490,16-Jul-2013,1,07/2013
13491,16-Jul-2013,2,07/2013
13492,16-Jul-2013,3,07/2013
13493,16-Jul-2013,4,07/2013
13494,16-Jul-2013,5,07/2013
13495,16-Jul-2013,6,07/2013
13496,16-Jul-2013,7,07/2013
13497,16-Jul-2013,8,07/2013
13498,16-Jul-2013,9,07/2013
13499,16-Jul-2013,10,07/2013
13500,16-Jul-2013,11,07/2013
13501,16-Jul-2013,12,07/2013
13502,16-Jul-2013,13,07/2013
13503,16-Jul-2013,14,07/2013
13504,16-Jul-2013,15,07/2013
13505,16-Jul-2013,16,07/2013
13506,16-Jul-2013,17,07/2013
13507,16-Jul-2013,18,07/2013
13508,16-Jul-2013,19,07/2013
13509,16-Jul-2013,20,07/2013
13510,16-Jul-2013,21,07/2013
13511,16-Jul-2013,22,07/2013
13512,16-Jul-2013,23,07/2013
13513,17-Jul-2013,0,07/2013
13514,17-Jul-2013,1,07/2013
13515,17-Jul-2013,2,07/2013
13516,17-Jul-2013,3,07/2013
13517,17-Jul-2013,4,07/2013
13518,17-Jul-2013,5,07/2013
13519,17-Jul-2013,6,07/2013
13520,17-Jul-2013,7,07/2013
13521,17-Jul-2013,8,07/2013
13522,17-Jul-2013,9,07/2013
13523,17-Jul-2013,10,07/2013
13524,17-Jul-2013,11,07/2013
13525,17-Jul-2013,12,07/2013
13526,17-Jul-2013,13,07/2013
13527,17-Jul-2013,14,07/2013
13528,17-Jul-2013,15,07/2013
13529,17-Jul-2013,16,07/2013
13530,17-Jul-2013,17,07/2013
13531,17-Jul-2013,18,07/2013
13532,17-Jul-2013,19,07/2013
13533,17-Jul-2013,20,07/2013
13534,17-Jul-2013,21,07/2013
13535,17-Jul-2013,22,07/2013
13536,17-Jul-2013,23,07/2013
13537,18-Jul-2013,0,07/2013
13538,18-Jul-2013,1,07/2013
13539,18-Jul-2013,2,07/2013
13540,18-Jul-2013,3,07/2013
13541,18-Jul-2013,4,07/2013
13542,18-Jul-2013,5,07/2013
13543,18-Jul-2013,6,07/2013
13544,18-Jul-2013,7,07/2013
13545,18-Jul-2013,8,07/2013
13546,18-Jul-2013,9,07/2013
13547,18-Jul-2013,10,07/2013
13548,18-Jul-2013,11,07/2013
13549,18-Jul-2013,12,07/2013
13550,18-Jul-2013,13,07/2013
13551,18-Jul-2013,14,07/2013
13552,18-Jul-2013,15,07/2013
13553,18-Jul-2013,16,07/2013
13554,18-Jul-2013,17,07/2013
13555,18-Jul-2013,18,07/2013
13556,18-Jul-2013,19,07/2013
13557,18-Jul-2013,20,07/2013
13558,18-Jul-2013,21,07/2013
13559,18-Jul-2013,22,07/2013
13560,18-Jul-2013,23,07/2013
13561,19-Jul-2013,0,07/2013
13562,19-Jul-2013,1,07/2013
13563,19-Jul-2013,2,07/2013
13564,19-Jul-2013,3,07/2013
13565,19-Jul-2013,4,07/2013
13566,19-Jul-2013,5,07/2013
13567,19-Jul-2013,6,07/2013
13568,19-Jul-2013,7,07/2013
13569,19-Jul-2013,8,07/2013
13570,19-Jul-2013,9,07/2013
13571,19-Jul-2013,10,07/2013
13572,19-Jul-2013,11,07/2013
13573,19-Jul-2013,12,07/2013
13574,19-Jul-2013,13,07/2013
13575,19-Jul-2013,14,07/2013
13576,19-Jul-2013,15,07/2013
13577,19-Jul-2013,16,07/2013
13578,19-Jul-2013,17,07/2013
13579,19-Jul-2013,18,07/2013
13580,19-Jul-2013,19,07/2013
13581,19-Jul-2013,20,07/2013
13582,19-Jul-2013,21,07/2013
13583,19-Jul-2013,22,07/2013
13584,19-Jul-2013,23,07/2013
13585,20-Jul-2013,0,07/2013
13586,20-Jul-2013,1,07/2013
13587,20-Jul-2013,2,07/2013
13588,20-Jul-2013,3,07/2013
13589,20-Jul-2013,4,07/2013
13590,20-Jul-2013,5,07/2013
13591,20-Jul-2013,6,07/2013
13592,20-Jul-2013,7,07/2013
13593,20-Jul-2013,8,07/2013
13594,20-Jul-2013,9,07/2013
13595,20-Jul-2013,10,07/2013
13596,20-Jul-2013,11,07/2013
13597,20-Jul-2013,12,07/2013
13598,20-Jul-2013,13,07/2013
13599,20-Jul-2013,14,07/2013
13600,20-Jul-2013,15,07/2013
13601,20-Jul-2013,16,07/2013
13602,20-Jul-2013,17,07/2013
13603,20-Jul-2013,18,07/2013
13604,20-Jul-2013,19,07/2013
13605,20-Jul-2013,20,07/2013
13606,20-Jul-2013,21,07/2013
13607,20-Jul-2013,22,07/2013
13608,20-Jul-2013,23,07/2013
13609,21-Jul-2013,0,07/2013
13610,21-Jul-2013,1,07/2013
13611,21-Jul-2013,2,07/2013
13612,21-Jul-2013,3,07/2013
13613,21-Jul-2013,4,07/2013
13614,21-Jul-2013,5,07/2013
13615,21-Jul-2013,6,07/2013
13616,21-Jul-2013,7,07/2013
13617,21-Jul-2013,8,07/2013
13618,21-Jul-2013,9,07/2013
13619,21-Jul-2013,10,07/2013
13620,21-Jul-2013,11,07/2013
13621,21-Jul-2013,12,07/2013
13622,21-Jul-2013,13,07/2013
13623,21-Jul-2013,14,07/2013
13624,21-Jul-2013,15,07/2013
13625,21-Jul-2013,16,07/2013
13626,21-Jul-2013,17,07/2013
13627,21-Jul-2013,18,07/2013
13628,21-Jul-2013,19,07/2013
13629,21-Jul-2013,20,07/2013
13630,21-Jul-2013,21,07/2013
13631,21-Jul-2013,22,07/2013
13632,21-Jul-2013,23,07/2013
13633,22-Jul-2013,0,07/2013
13634,22-Jul-2013,1,07/2013
13635,22-Jul-2013,2,07/2013
13636,22-Jul-2013,3,07/2013
13637,22-Jul-2013,4,07/2013
13638,22-Jul-2013,5,07/2013
13639,22-Jul-2013,6,07/2013
13640,22-Jul-2013,7,07/2013
13641,22-Jul-2013,8,07/2013
13642,22-Jul-2013,9,07/2013
13643,22-Jul-2013,10,07/2013
13644,22-Jul-2013,11,07/2013
13645,22-Jul-2013,12,07/2013
13646,22-Jul-2013,13,07/2013
13647,22-Jul-2013,14,07/2013
13648,22-Jul-2013,15,07/2013
13649,22-Jul-2013,16,07/2013
13650,22-Jul-2013,17,07/2013
13651,22-Jul-2013,18,07/2013
13652,22-Jul-2013,19,07/2013
13653,22-Jul-2013,20,07/2013
13654,22-Jul-2013,21,07/2013
13655,22-Jul-2013,22,07/2013
13656,22-Jul-2013,23,07/2013
13657,23-Jul-2013,0,07/2013
13658,23-Jul-2013,1,07/2013
13659,23-Jul-2013,2,07/2013
13660,23-Jul-2013,3,07/2013
13661,23-Jul-2013,4,07/2013
13662,23-Jul-2013,5,07/2013
13663,23-Jul-2013,6,07/2013
13664,23-Jul-2013,7,07/2013
13665,23-Jul-2013,8,07/2013
13666,23-Jul-2013,9,07/2013
13667,23-Jul-2013,10,07/2013
13668,23-Jul-2013,11,07/2013
13669,23-Jul-2013,12,07/2013
13670,23-Jul-2013,13,07/2013
13671,23-Jul-2013,14,07/2013
13672,23-Jul-2013,15,07/2013
13673,23-Jul-2013,16,07/2013
13674,23-Jul-2013,17,07/2013
13675,23-Jul-2013,18,07/2013
13676,23-Jul-2013,19,07/2013
13677,23-Jul-2013,20,07/2013
13678,23-Jul-2013,21,07/2013
13679,23-Jul-2013,22,07/2013
13680,23-Jul-2013,23,07/2013
13681,24-Jul-2013,0,07/2013
13682,24-Jul-2013,1,07/2013
13683,24-Jul-2013,2,07/2013
13684,24-Jul-2013,3,07/2013
13685,24-Jul-2013,4,07/2013
13686,24-Jul-2013,5,07/2013
13687,24-Jul-2013,6,07/2013
13688,24-Jul-2013,7,07/2013
13689,24-Jul-2013,8,07/2013
13690,24-Jul-2013,9,07/2013
13691,24-Jul-2013,10,07/2013
13692,24-Jul-2013,11,07/2013
13693,24-Jul-2013,12,07/2013
13694,24-Jul-2013,13,07/2013
13695,24-Jul-2013,14,07/2013
13696,24-Jul-2013,15,07/2013
13697,24-Jul-2013,16,07/2013
13698,24-Jul-2013,17,07/2013
13699,24-Jul-2013,18,07/2013
13700,24-Jul-2013,19,07/2013
13701,24-Jul-2013,20,07/2013
13702,24-Jul-2013,21,07/2013
13703,24-Jul-2013,22,07/2013
13704,24-Jul-2013,23,07/2013
13705,25-Jul-2013,0,07/2013
13706,25-Jul-2013,1,07/2013
13707,25-Jul-2013,2,07/2013
13708,25-Jul-2013,3,07/2013
13709,25-Jul-2013,4,07/2013
13710,25-Jul-2013,5,07/2013
13711,25-Jul-2013,6,07/2013
13712,25-Jul-2013,7,07/2013
13713,25-Jul-2013,8,07/2013
13714,25-Jul-2013,9,07/2013
13715,25-Jul-2013,10,07/2013
13716,25-Jul-2013,11,07/2013
13717,25-Jul-2013,12,07/2013
13718,25-Jul-2013,13,07/2013
13719,25-Jul-2013,14,07/2013
13720,25-Jul-2013,15,07/2013
13721,25-Jul-2013,16,07/2013
13722,25-Jul-2013,17,07/2013
13723,25-Jul-2013,18,07/2013
13724,25-Jul-2013,19,07/2013
13725,25-Jul-2013,20,07/2013
13726,25-Jul-2013,21,07/2013
13727,25-Jul-2013,22,07/2013
13728,25-Jul-2013,23,07/2013
13729,26-Jul-2013,0,07/2013
13730,26-Jul-2013,1,07/2013
13731,26-Jul-2013,2,07/2013
13732,26-Jul-2013,3,07/2013
13733,26-Jul-2013,4,07/2013
13734,26-Jul-2013,5,07/2013
13735,26-Jul-2013,6,07/2013
13736,26-Jul-2013,7,07/2013
13737,26-Jul-2013,8,07/2013
13738,26-Jul-2013,9,07/2013
13739,26-Jul-2013,10,07/2013
13740,26-Jul-2013,11,07/2013
13741,26-Jul-2013,12,07/2013
13742,26-Jul-2013,13,07/2013
13743,26-Jul-2013,14,07/2013
13744,26-Jul-2013,15,07/2013
13745,26-Jul-2013,16,07/2013
13746,26-Jul-2013,17,07/2013
13747,26-Jul-2013,18,07/2013
13748,26-Jul-2013,19,07/2013
13749,26-Jul-2013,20,07/2013
13750,26-Jul-2013,21,07/2013
13751,26-Jul-2013,22,07/2013
13752,26-Jul-2013,23,07/2013
13753,27-Jul-2013,0,07/2013
13754,27-Jul-2013,1,07/2013
13755,27-Jul-2013,2,07/2013
13756,27-Jul-2013,3,07/2013
13757,27-Jul-2013,4,07/2013
13758,27-Jul-2013,5,07/2013
13759,27-Jul-2013,6,07/2013
13760,27-Jul-2013,7,07/2013
13761,27-Jul-2013,8,07/2013
13762,27-Jul-2013,9,07/2013
13763,27-Jul-2013,10,07/2013
13764,27-Jul-2013,11,07/2013
13765,27-Jul-2013,12,07/2013
13766,27-Jul-2013,13,07/2013
13767,27-Jul-2013,14,07/2013
13768,27-Jul-2013,15,07/2013
13769,27-Jul-2013,16,07/2013
13770,27-Jul-2013,17,07/2013
13771,27-Jul-2013,18,07/2013
13772,27-Jul-2013,19,07/2013
13773,27-Jul-2013,20,07/2013
13774,27-Jul-2013,21,07/2013
13775,27-Jul-2013,22,07/2013
13776,27-Jul-2013,23,07/2013
13777,28-Jul-2013,0,07/2013
13778,28-Jul-2013,1,07/2013
13779,28-Jul-2013,2,07/2013
13780,28-Jul-2013,3,07/2013
13781,28-Jul-2013,4,07/2013
13782,28-Jul-2013,5,07/2013
13783,28-Jul-2013,6,07/2013
13784,28-Jul-2013,7,07/2013
13785,28-Jul-2013,8,07/2013
13786,28-Jul-2013,9,07/2013
13787,28-Jul-2013,10,07/2013
13788,28-Jul-2013,11,07/2013
13789,28-Jul-2013,12,07/2013
13790,28-Jul-2013,13,07/2013
13791,28-Jul-2013,14,07/2013
13792,28-Jul-2013,15,07/2013
13793,28-Jul-2013,16,07/2013
13794,28-Jul-2013,17,07/2013
13795,28-Jul-2013,18,07/2013
13796,28-Jul-2013,19,07/2013
13797,28-Jul-2013,20,07/2013
13798,28-Jul-2013,21,07/2013
13799,28-Jul-2013,22,07/2013
13800,28-Jul-2013,23,07/2013
13801,29-Jul-2013,0,07/2013
13802,29-Jul-2013,1,07/2013
13803,29-Jul-2013,2,07/2013
13804,29-Jul-2013,3,07/2013
13805,29-Jul-2013,4,07/2013
13806,29-Jul-2013,5,07/2013
13807,29-Jul-2013,6,07/2013
13808,29-Jul-2013,7,07/2013
13809,29-Jul-2013,8,07/2013
13810,29-Jul-2013,9,07/2013
13811,29-Jul-2013,10,07/2013
13812,29-Jul-2013,11,07/2013
13813,29-Jul-2013,12,07/2013
13814,29-Jul-2013,13,07/2013
13815,29-Jul-2013,14,07/2013
13816,29-Jul-2013,15,07/2013
13817,29-Jul-2013,16,07/2013
13818,29-Jul-2013,17,07/2013
13819,29-Jul-2013,18,07/2013
13820,29-Jul-2013,19,07/2013
13821,29-Jul-2013,20,07/2013
13822,29-Jul-2013,21,07/2013
13823,29-Jul-2013,22,07/2013
13824,29-Jul-2013,23,07/2013
13825,30-Jul-2013,0,07/2013
13826,30-Jul-2013,1,07/2013
13827,30-Jul-2013,2,07/2013
13828,30-Jul-2013,3,07/2013
13829,30-Jul-2013,4,07/2013
13830,30-Jul-2013,5,07/2013
13831,30-Jul-2013,6,07/2013
13832,30-Jul-2013,7,07/2013
13833,30-Jul-2013,8,07/2013
13834,30-Jul-2013,9,07/2013
13835,30-Jul-2013,10,07/2013
13836,30-Jul-2013,11,07/2013
13837,30-Jul-2013,12,07/2013
13838,30-Jul-2013,13,07/2013
13839,30-Jul-2013,14,07/2013
13840,30-Jul-2013,15,07/2013
13841,30-Jul-2013,16,07/2013
13842,30-Jul-2013,17,07/2013
13843,30-Jul-2013,18,07/2013
13844,30-Jul-2013,19,07/2013
13845,30-Jul-2013,20,07/2013
13846,30-Jul-2013,21,07/2013
13847,30-Jul-2013,22,07/2013
13848,30-Jul-2013,23,07/2013
13849,31-Jul-2013,0,07/2013
13850,31-Jul-2013,1,07/2013
13851,31-Jul-2013,2,07/2013
13852,31-Jul-2013,3,07/2013
13853,31-Jul-2013,4,07/2013
13854,31-Jul-2013,5,07/2013
13855,31-Jul-2013,6,07/2013
13856,31-Jul-2013,7,07/2013
13857,31-Jul-2013,8,07/2013
13858,31-Jul-2013,9,07/2013
13859,31-Jul-2013,10,07/2013
13860,31-Jul-2013,11,07/2013
13861,31-Jul-2013,12,07/2013
13862,31-Jul-2013,13,07/2013
13863,31-Jul-2013,14,07/2013
13864,31-Jul-2013,15,07/2013
13865,31-Jul-2013,16,07/2013
13866,31-Jul-2013,17,07/2013
13867,31-Jul-2013,18,07/2013
13868,31-Jul-2013,19,07/2013
13869,31-Jul-2013,20,07/2013
13870,31-Jul-2013,21,07/2013
13871,31-Jul-2013,22,07/2013
13872,31-Jul-2013,23,07/2013
13873,1-Aug-2013,0,08/2013
13874,1-Aug-2013,1,08/2013
13875,1-Aug-2013,2,08/2013
13876,1-Aug-2013,3,08/2013
13877,1-Aug-2013,4,08/2013
13878,1-Aug-2013,5,08/2013
13879,1-Aug-2013,6,08/2013
13880,1-Aug-2013,7,08/2013
13881,1-Aug-2013,8,08/2013
13882,1-Aug-2013,9,08/2013
13883,1-Aug-2013,10,08/2013
13884,1-Aug-2013,11,08/2013
13885,1-Aug-2013,12,08/2013
13886,1-Aug-2013,13,08/2013
13887,1-Aug-2013,14,08/2013
13888,1-Aug-2013,15,08/2013
13889,1-Aug-2013,16,08/2013
13890,1-Aug-2013,17,08/2013
13891,1-Aug-2013,18,08/2013
13892,1-Aug-2013,19,08/2013
13893,1-Aug-2013,20,08/2013
13894,1-Aug-2013,21,08/2013
13895,1-Aug-2013,22,08/2013
13896,1-Aug-2013,23,08/2013
13897,2-Aug-2013,0,08/2013
13898,2-Aug-2013,1,08/2013
13899,2-Aug-2013,2,08/2013
13900,2-Aug-2013,3,08/2013
13901,2-Aug-2013,4,08/2013
13902,2-Aug-2013,5,08/2013
13903,2-Aug-2013,6,08/2013
13904,2-Aug-2013,7,08/2013
13905,2-Aug-2013,8,08/2013
13906,2-Aug-2013,9,08/2013
13907,2-Aug-2013,10,08/2013
13908,2-Aug-2013,11,08/2013
13909,2-Aug-2013,12,08/2013
13910,2-Aug-2013,13,08/2013
13911,2-Aug-2013,14,08/2013
13912,2-Aug-2013,15,08/2013
13913,2-Aug-2013,16,08/2013
13914,2-Aug-2013,17,08/2013
13915,2-Aug-2013,18,08/2013
13916,2-Aug-2013,19,08/2013
13917,2-Aug-2013,20,08/2013
13918,2-Aug-2013,21,08/2013
13919,2-Aug-2013,22,08/2013
13920,2-Aug-2013,23,08/2013
13921,3-Aug-2013,0,08/2013
13922,3-Aug-2013,1,08/2013
13923,3-Aug-2013,2,08/2013
13924,3-Aug-2013,3,08/2013
13925,3-Aug-2013,4,08/2013
13926,3-Aug-2013,5,08/2013
13927,3-Aug-2013,6,08/2013
13928,3-Aug-2013,7,08/2013
13929,3-Aug-2013,8,08/2013
13930,3-Aug-2013,9,08/2013
13931,3-Aug-2013,10,08/2013
13932,3-Aug-2013,11,08/2013
13933,3-Aug-2013,12,08/2013
13934,3-Aug-2013,13,08/2013
13935,3-Aug-2013,14,08/2013
13936,3-Aug-2013,15,08/2013
13937,3-Aug-2013,16,08/2013
13938,3-Aug-2013,17,08/2013
13939,3-Aug-2013,18,08/2013
13940,3-Aug-2013,19,08/2013
13941,3-Aug-2013,20,08/2013
13942,3-Aug-2013,21,08/2013
13943,3-Aug-2013,22,08/2013
13944,3-Aug-2013,23,08/2013
13945,4-Aug-2013,0,08/2013
13946,4-Aug-2013,1,08/2013
13947,4-Aug-2013,2,08/2013
13948,4-Aug-2013,3,08/2013
13949,4-Aug-2013,4,08/2013
13950,4-Aug-2013,5,08/2013
13951,4-Aug-2013,6,08/2013
13952,4-Aug-2013,7,08/2013
13953,4-Aug-2013,8,08/2013
13954,4-Aug-2013,9,08/2013
13955,4-Aug-2013,10,08/2013
13956,4-Aug-2013,11,08/2013
13957,4-Aug-2013,12,08/2013
13958,4-Aug-2013,13,08/2013
13959,4-Aug-2013,14,08/2013
13960,4-Aug-2013,15,08/2013
13961,4-Aug-2013,16,08/2013
13962,4-Aug-2013,17,08/2013
13963,4-Aug-2013,18,08/2013
13964,4-Aug-2013,19,08/2013
13965,4-Aug-2013,20,08/2013
13966,4-Aug-2013,21,08/2013
13967,4-Aug-2013,22,08/2013
13968,4-Aug-2013,23,08/2013
13969,5-Aug-2013,0,08/2013
13970,5-Aug-2013,1,08/2013
13971,5-Aug-2013,2,08/2013
13972,5-Aug-2013,3,08/2013
13973,5-Aug-2013,4,08/2013
13974,5-Aug-2013,5,08/2013
13975,5-Aug-2013,6,08/2013
13976,5-Aug-2013,7,08/2013
13977,5-Aug-2013,8,08/2013
13978,5-Aug-2013,9,08/2013
13979,5-Aug-2013,10,08/2013
13980,5-Aug-2013,11,08/2013
13981,5-Aug-2013,12,08/2013
13982,5-Aug-2013,13,08/2013
13983,5-Aug-2013,14,08/2013
13984,5-Aug-2013,15,08/2013
13985,5-Aug-2013,16,08/2013
13986,5-Aug-2013,17,08/2013
13987,5-Aug-2013,18,08/2013
13988,5-Aug-2013,19,08/2013
13989,5-Aug-2013,20,08/2013
13990,5-Aug-2013,21,08/2013
13991,5-Aug-2013,22,08/2013
13992,5-Aug-2013,23,08/2013
13993,6-Aug-2013,0,08/2013
13994,6-Aug-2013,1,08/2013
13995,6-Aug-2013,2,08/2013
13996,6-Aug-2013,3,08/2013
13997,6-Aug-2013,4,08/2013
13998,6-Aug-2013,5,08/2013
13999,6-Aug-2013,6,08/2013
14000,6-Aug-2013,7,08/2013
14001,6-Aug-2013,8,08/2013
14002,6-Aug-2013,9,08/2013
14003,6-Aug-2013,10,08/2013
14004,6-Aug-2013,11,08/2013
14005,6-Aug-2013,12,08/2013
14006,6-Aug-2013,13,08/2013
14007,6-Aug-2013,14,08/2013
14008,6-Aug-2013,15,08/2013
14009,6-Aug-2013,16,08/2013
14010,6-Aug-2013,17,08/2013
14011,6-Aug-2013,18,08/2013
14012,6-Aug-2013,19,08/2013
14013,6-Aug-2013,20,08/2013
14014,6-Aug-2013,21,08/2013
14015,6-Aug-2013,22,08/2013
14016,6-Aug-2013,23,08/2013
14017,7-Aug-2013,0,08/2013
14018,7-Aug-2013,1,08/2013
14019,7-Aug-2013,2,08/2013
14020,7-Aug-2013,3,08/2013
14021,7-Aug-2013,4,08/2013
14022,7-Aug-2013,5,08/2013
