id,date_value,hour_value,mmYYYY_value
22004,5-Jul-2014,19,07/2014
22005,5-Jul-2014,20,07/2014
22006,5-Jul-2014,21,07/2014
22007,5-Jul-2014,22,07/2014
22008,5-Jul-2014,23,07/2014
22009,6-Jul-2014,0,07/2014
22010,6-Jul-2014,1,07/2014
22011,6-Jul-2014,2,07/2014
22012,6-Jul-2014,3,07/2014
22013,6-Jul-2014,4,07/2014
22014,6-Jul-2014,5,07/2014
22015,6-Jul-2014,6,07/2014
22016,6-Jul-2014,7,07/2014
22017,6-Jul-2014,8,07/2014
22018,6-Jul-2014,9,07/2014
22019,6-Jul-2014,10,07/2014
22020,6-Jul-2014,11,07/2014
22021,6-Jul-2014,12,07/2014
22022,6-Jul-2014,13,07/2014
22023,6-Jul-2014,14,07/2014
22024,6-Jul-2014,15,07/2014
22025,6-Jul-2014,16,07/2014
22026,6-Jul-2014,17,07/2014
22027,6-Jul-2014,18,07/2014
22028,6-Jul-2014,19,07/2014
22029,6-Jul-2014,20,07/2014
22030,6-Jul-2014,21,07/2014
22031,6-Jul-2014,22,07/2014
22032,6-Jul-2014,23,07/2014
22033,7-Jul-2014,0,07/2014
22034,7-Jul-2014,1,07/2014
22035,7-Jul-2014,2,07/2014
22036,7-Jul-2014,3,07/2014
22037,7-Jul-2014,4,07/2014
22038,7-Jul-2014,5,07/2014
22039,7-Jul-2014,6,07/2014
22040,7-Jul-2014,7,07/2014
22041,7-Jul-2014,8,07/2014
22042,7-Jul-2014,9,07/2014
22043,7-Jul-2014,10,07/2014
22044,7-Jul-2014,11,07/2014
22045,7-Jul-2014,12,07/2014
22046,7-Jul-2014,13,07/2014
22047,7-Jul-2014,14,07/2014
22048,7-Jul-2014,15,07/2014
22049,7-Jul-2014,16,07/2014
22050,7-Jul-2014,17,07/2014
22051,7-Jul-2014,18,07/2014
22052,7-Jul-2014,19,07/2014
22053,7-Jul-2014,20,07/2014
22054,7-Jul-2014,21,07/2014
22055,7-Jul-2014,22,07/2014
22056,7-Jul-2014,23,07/2014
22057,8-Jul-2014,0,07/2014
22058,8-Jul-2014,1,07/2014
22059,8-Jul-2014,2,07/2014
22060,8-Jul-2014,3,07/2014
22061,8-Jul-2014,4,07/2014
22062,8-Jul-2014,5,07/2014
22063,8-Jul-2014,6,07/2014
22064,8-Jul-2014,7,07/2014
22065,8-Jul-2014,8,07/2014
22066,8-Jul-2014,9,07/2014
22067,8-Jul-2014,10,07/2014
22068,8-Jul-2014,11,07/2014
22069,8-Jul-2014,12,07/2014
22070,8-Jul-2014,13,07/2014
22071,8-Jul-2014,14,07/2014
22072,8-Jul-2014,15,07/2014
22073,8-Jul-2014,16,07/2014
22074,8-Jul-2014,17,07/2014
22075,8-Jul-2014,18,07/2014
22076,8-Jul-2014,19,07/2014
22077,8-Jul-2014,20,07/2014
22078,8-Jul-2014,21,07/2014
22079,8-Jul-2014,22,07/2014
22080,8-Jul-2014,23,07/2014
22081,9-Jul-2014,0,07/2014
22082,9-Jul-2014,1,07/2014
22083,9-Jul-2014,2,07/2014
22084,9-Jul-2014,3,07/2014
22085,9-Jul-2014,4,07/2014
22086,9-Jul-2014,5,07/2014
22087,9-Jul-2014,6,07/2014
22088,9-Jul-2014,7,07/2014
22089,9-Jul-2014,8,07/2014
22090,9-Jul-2014,9,07/2014
22091,9-Jul-2014,10,07/2014
22092,9-Jul-2014,11,07/2014
22093,9-Jul-2014,12,07/2014
22094,9-Jul-2014,13,07/2014
22095,9-Jul-2014,14,07/2014
22096,9-Jul-2014,15,07/2014
22097,9-Jul-2014,16,07/2014
22098,9-Jul-2014,17,07/2014
22099,9-Jul-2014,18,07/2014
22100,9-Jul-2014,19,07/2014
22101,9-Jul-2014,20,07/2014
22102,9-Jul-2014,21,07/2014
22103,9-Jul-2014,22,07/2014
22104,9-Jul-2014,23,07/2014
22105,10-Jul-2014,0,07/2014
22106,10-Jul-2014,1,07/2014
22107,10-Jul-2014,2,07/2014
22108,10-Jul-2014,3,07/2014
22109,10-Jul-2014,4,07/2014
22110,10-Jul-2014,5,07/2014
22111,10-Jul-2014,6,07/2014
22112,10-Jul-2014,7,07/2014
22113,10-Jul-2014,8,07/2014
22114,10-Jul-2014,9,07/2014
22115,10-Jul-2014,10,07/2014
22116,10-Jul-2014,11,07/2014
22117,10-Jul-2014,12,07/2014
22118,10-Jul-2014,13,07/2014
22119,10-Jul-2014,14,07/2014
22120,10-Jul-2014,15,07/2014
22121,10-Jul-2014,16,07/2014
22122,10-Jul-2014,17,07/2014
22123,10-Jul-2014,18,07/2014
22124,10-Jul-2014,19,07/2014
22125,10-Jul-2014,20,07/2014
22126,10-Jul-2014,21,07/2014
22127,10-Jul-2014,22,07/2014
22128,10-Jul-2014,23,07/2014
22129,11-Jul-2014,0,07/2014
22130,11-Jul-2014,1,07/2014
22131,11-Jul-2014,2,07/2014
22132,11-Jul-2014,3,07/2014
22133,11-Jul-2014,4,07/2014
22134,11-Jul-2014,5,07/2014
22135,11-Jul-2014,6,07/2014
22136,11-Jul-2014,7,07/2014
22137,11-Jul-2014,8,07/2014
22138,11-Jul-2014,9,07/2014
22139,11-Jul-2014,10,07/2014
22140,11-Jul-2014,11,07/2014
22141,11-Jul-2014,12,07/2014
22142,11-Jul-2014,13,07/2014
22143,11-Jul-2014,14,07/2014
22144,11-Jul-2014,15,07/2014
22145,11-Jul-2014,16,07/2014
22146,11-Jul-2014,17,07/2014
22147,11-Jul-2014,18,07/2014
22148,11-Jul-2014,19,07/2014
22149,11-Jul-2014,20,07/2014
22150,11-Jul-2014,21,07/2014
22151,11-Jul-2014,22,07/2014
22152,11-Jul-2014,23,07/2014
22153,12-Jul-2014,0,07/2014
22154,12-Jul-2014,1,07/2014
22155,12-Jul-2014,2,07/2014
22156,12-Jul-2014,3,07/2014
22157,12-Jul-2014,4,07/2014
22158,12-Jul-2014,5,07/2014
22159,12-Jul-2014,6,07/2014
22160,12-Jul-2014,7,07/2014
22161,12-Jul-2014,8,07/2014
22162,12-Jul-2014,9,07/2014
22163,12-Jul-2014,10,07/2014
22164,12-Jul-2014,11,07/2014
22165,12-Jul-2014,12,07/2014
22166,12-Jul-2014,13,07/2014
22167,12-Jul-2014,14,07/2014
22168,12-Jul-2014,15,07/2014
22169,12-Jul-2014,16,07/2014
22170,12-Jul-2014,17,07/2014
22171,12-Jul-2014,18,07/2014
22172,12-Jul-2014,19,07/2014
22173,12-Jul-2014,20,07/2014
22174,12-Jul-2014,21,07/2014
22175,12-Jul-2014,22,07/2014
22176,12-Jul-2014,23,07/2014
22177,13-Jul-2014,0,07/2014
22178,13-Jul-2014,1,07/2014
22179,13-Jul-2014,2,07/2014
22180,13-Jul-2014,3,07/2014
22181,13-Jul-2014,4,07/2014
22182,13-Jul-2014,5,07/2014
22183,13-Jul-2014,6,07/2014
22184,13-Jul-2014,7,07/2014
22185,13-Jul-2014,8,07/2014
22186,13-Jul-2014,9,07/2014
22187,13-Jul-2014,10,07/2014
22188,13-Jul-2014,11,07/2014
22189,13-Jul-2014,12,07/2014
22190,13-Jul-2014,13,07/2014
22191,13-Jul-2014,14,07/2014
22192,13-Jul-2014,15,07/2014
22193,13-Jul-2014,16,07/2014
22194,13-Jul-2014,17,07/2014
22195,13-Jul-2014,18,07/2014
22196,13-Jul-2014,19,07/2014
22197,13-Jul-2014,20,07/2014
22198,13-Jul-2014,21,07/2014
22199,13-Jul-2014,22,07/2014
22200,13-Jul-2014,23,07/2014
22201,14-Jul-2014,0,07/2014
22202,14-Jul-2014,1,07/2014
22203,14-Jul-2014,2,07/2014
22204,14-Jul-2014,3,07/2014
22205,14-Jul-2014,4,07/2014
22206,14-Jul-2014,5,07/2014
22207,14-Jul-2014,6,07/2014
22208,14-Jul-2014,7,07/2014
22209,14-Jul-2014,8,07/2014
22210,14-Jul-2014,9,07/2014
22211,14-Jul-2014,10,07/2014
22212,14-Jul-2014,11,07/2014
22213,14-Jul-2014,12,07/2014
22214,14-Jul-2014,13,07/2014
22215,14-Jul-2014,14,07/2014
22216,14-Jul-2014,15,07/2014
22217,14-Jul-2014,16,07/2014
22218,14-Jul-2014,17,07/2014
22219,14-Jul-2014,18,07/2014
22220,14-Jul-2014,19,07/2014
22221,14-Jul-2014,20,07/2014
22222,14-Jul-2014,21,07/2014
22223,14-Jul-2014,22,07/2014
22224,14-Jul-2014,23,07/2014
22225,15-Jul-2014,0,07/2014
22226,15-Jul-2014,1,07/2014
22227,15-Jul-2014,2,07/2014
22228,15-Jul-2014,3,07/2014
22229,15-Jul-2014,4,07/2014
22230,15-Jul-2014,5,07/2014
22231,15-Jul-2014,6,07/2014
22232,15-Jul-2014,7,07/2014
22233,15-Jul-2014,8,07/2014
22234,15-Jul-2014,9,07/2014
22235,15-Jul-2014,10,07/2014
22236,15-Jul-2014,11,07/2014
22237,15-Jul-2014,12,07/2014
22238,15-Jul-2014,13,07/2014
22239,15-Jul-2014,14,07/2014
22240,15-Jul-2014,15,07/2014
22241,15-Jul-2014,16,07/2014
22242,15-Jul-2014,17,07/2014
22243,15-Jul-2014,18,07/2014
22244,15-Jul-2014,19,07/2014
22245,15-Jul-2014,20,07/2014
22246,15-Jul-2014,21,07/2014
22247,15-Jul-2014,22,07/2014
22248,15-Jul-2014,23,07/2014
22249,16-Jul-2014,0,07/2014
22250,16-Jul-2014,1,07/2014
22251,16-Jul-2014,2,07/2014
22252,16-Jul-2014,3,07/2014
22253,16-Jul-2014,4,07/2014
22254,16-Jul-2014,5,07/2014
22255,16-Jul-2014,6,07/2014
22256,16-Jul-2014,7,07/2014
22257,16-Jul-2014,8,07/2014
22258,16-Jul-2014,9,07/2014
22259,16-Jul-2014,10,07/2014
22260,16-Jul-2014,11,07/2014
22261,16-Jul-2014,12,07/2014
22262,16-Jul-2014,13,07/2014
22263,16-Jul-2014,14,07/2014
22264,16-Jul-2014,15,07/2014
22265,16-Jul-2014,16,07/2014
22266,16-Jul-2014,17,07/2014
22267,16-Jul-2014,18,07/2014
22268,16-Jul-2014,19,07/2014
22269,16-Jul-2014,20,07/2014
22270,16-Jul-2014,21,07/2014
22271,16-Jul-2014,22,07/2014
22272,16-Jul-2014,23,07/2014
22273,17-Jul-2014,0,07/2014
22274,17-Jul-2014,1,07/2014
22275,17-Jul-2014,2,07/2014
22276,17-Jul-2014,3,07/2014
22277,17-Jul-2014,4,07/2014
22278,17-Jul-2014,5,07/2014
22279,17-Jul-2014,6,07/2014
22280,17-Jul-2014,7,07/2014
22281,17-Jul-2014,8,07/2014
22282,17-Jul-2014,9,07/2014
22283,17-Jul-2014,10,07/2014
22284,17-Jul-2014,11,07/2014
22285,17-Jul-2014,12,07/2014
22286,17-Jul-2014,13,07/2014
22287,17-Jul-2014,14,07/2014
22288,17-Jul-2014,15,07/2014
22289,17-Jul-2014,16,07/2014
22290,17-Jul-2014,17,07/2014
22291,17-Jul-2014,18,07/2014
22292,17-Jul-2014,19,07/2014
22293,17-Jul-2014,20,07/2014
22294,17-Jul-2014,21,07/2014
22295,17-Jul-2014,22,07/2014
22296,17-Jul-2014,23,07/2014
22297,18-Jul-2014,0,07/2014
22298,18-Jul-2014,1,07/2014
22299,18-Jul-2014,2,07/2014
22300,18-Jul-2014,3,07/2014
22301,18-Jul-2014,4,07/2014
22302,18-Jul-2014,5,07/2014
22303,18-Jul-2014,6,07/2014
22304,18-Jul-2014,7,07/2014
22305,18-Jul-2014,8,07/2014
22306,18-Jul-2014,9,07/2014
22307,18-Jul-2014,10,07/2014
22308,18-Jul-2014,11,07/2014
22309,18-Jul-2014,12,07/2014
22310,18-Jul-2014,13,07/2014
22311,18-Jul-2014,14,07/2014
22312,18-Jul-2014,15,07/2014
22313,18-Jul-2014,16,07/2014
22314,18-Jul-2014,17,07/2014
22315,18-Jul-2014,18,07/2014
22316,18-Jul-2014,19,07/2014
22317,18-Jul-2014,20,07/2014
22318,18-Jul-2014,21,07/2014
22319,18-Jul-2014,22,07/2014
22320,18-Jul-2014,23,07/2014
22321,19-Jul-2014,0,07/2014
22322,19-Jul-2014,1,07/2014
22323,19-Jul-2014,2,07/2014
22324,19-Jul-2014,3,07/2014
22325,19-Jul-2014,4,07/2014
22326,19-Jul-2014,5,07/2014
22327,19-Jul-2014,6,07/2014
22328,19-Jul-2014,7,07/2014
22329,19-Jul-2014,8,07/2014
22330,19-Jul-2014,9,07/2014
22331,19-Jul-2014,10,07/2014
22332,19-Jul-2014,11,07/2014
22333,19-Jul-2014,12,07/2014
22334,19-Jul-2014,13,07/2014
22335,19-Jul-2014,14,07/2014
22336,19-Jul-2014,15,07/2014
22337,19-Jul-2014,16,07/2014
22338,19-Jul-2014,17,07/2014
22339,19-Jul-2014,18,07/2014
22340,19-Jul-2014,19,07/2014
22341,19-Jul-2014,20,07/2014
22342,19-Jul-2014,21,07/2014
22343,19-Jul-2014,22,07/2014
22344,19-Jul-2014,23,07/2014
22345,20-Jul-2014,0,07/2014
22346,20-Jul-2014,1,07/2014
22347,20-Jul-2014,2,07/2014
22348,20-Jul-2014,3,07/2014
22349,20-Jul-2014,4,07/2014
22350,20-Jul-2014,5,07/2014
22351,20-Jul-2014,6,07/2014
22352,20-Jul-2014,7,07/2014
22353,20-Jul-2014,8,07/2014
22354,20-Jul-2014,9,07/2014
22355,20-Jul-2014,10,07/2014
22356,20-Jul-2014,11,07/2014
22357,20-Jul-2014,12,07/2014
22358,20-Jul-2014,13,07/2014
22359,20-Jul-2014,14,07/2014
22360,20-Jul-2014,15,07/2014
22361,20-Jul-2014,16,07/2014
22362,20-Jul-2014,17,07/2014
22363,20-Jul-2014,18,07/2014
22364,20-Jul-2014,19,07/2014
22365,20-Jul-2014,20,07/2014
22366,20-Jul-2014,21,07/2014
22367,20-Jul-2014,22,07/2014
22368,20-Jul-2014,23,07/2014
22369,21-Jul-2014,0,07/2014
22370,21-Jul-2014,1,07/2014
22371,21-Jul-2014,2,07/2014
22372,21-Jul-2014,3,07/2014
22373,21-Jul-2014,4,07/2014
22374,21-Jul-2014,5,07/2014
22375,21-Jul-2014,6,07/2014
22376,21-Jul-2014,7,07/2014
22377,21-Jul-2014,8,07/2014
22378,21-Jul-2014,9,07/2014
22379,21-Jul-2014,10,07/2014
22380,21-Jul-2014,11,07/2014
22381,21-Jul-2014,12,07/2014
22382,21-Jul-2014,13,07/2014
22383,21-Jul-2014,14,07/2014
22384,21-Jul-2014,15,07/2014
22385,21-Jul-2014,16,07/2014
22386,21-Jul-2014,17,07/2014
22387,21-Jul-2014,18,07/2014
22388,21-Jul-2014,19,07/2014
22389,21-Jul-2014,20,07/2014
22390,21-Jul-2014,21,07/2014
22391,21-Jul-2014,22,07/2014
22392,21-Jul-2014,23,07/2014
22393,22-Jul-2014,0,07/2014
22394,22-Jul-2014,1,07/2014
22395,22-Jul-2014,2,07/2014
22396,22-Jul-2014,3,07/2014
22397,22-Jul-2014,4,07/2014
22398,22-Jul-2014,5,07/2014
22399,22-Jul-2014,6,07/2014
22400,22-Jul-2014,7,07/2014
22401,22-Jul-2014,8,07/2014
22402,22-Jul-2014,9,07/2014
22403,22-Jul-2014,10,07/2014
22404,22-Jul-2014,11,07/2014
22405,22-Jul-2014,12,07/2014
22406,22-Jul-2014,13,07/2014
22407,22-Jul-2014,14,07/2014
22408,22-Jul-2014,15,07/2014
22409,22-Jul-2014,16,07/2014
22410,22-Jul-2014,17,07/2014
22411,22-Jul-2014,18,07/2014
22412,22-Jul-2014,19,07/2014
22413,22-Jul-2014,20,07/2014
22414,22-Jul-2014,21,07/2014
22415,22-Jul-2014,22,07/2014
22416,22-Jul-2014,23,07/2014
22417,23-Jul-2014,0,07/2014
22418,23-Jul-2014,1,07/2014
22419,23-Jul-2014,2,07/2014
22420,23-Jul-2014,3,07/2014
22421,23-Jul-2014,4,07/2014
22422,23-Jul-2014,5,07/2014
22423,23-Jul-2014,6,07/2014
22424,23-Jul-2014,7,07/2014
22425,23-Jul-2014,8,07/2014
22426,23-Jul-2014,9,07/2014
22427,23-Jul-2014,10,07/2014
22428,23-Jul-2014,11,07/2014
22429,23-Jul-2014,12,07/2014
22430,23-Jul-2014,13,07/2014
22431,23-Jul-2014,14,07/2014
22432,23-Jul-2014,15,07/2014
22433,23-Jul-2014,16,07/2014
22434,23-Jul-2014,17,07/2014
22435,23-Jul-2014,18,07/2014
22436,23-Jul-2014,19,07/2014
22437,23-Jul-2014,20,07/2014
22438,23-Jul-2014,21,07/2014
22439,23-Jul-2014,22,07/2014
22440,23-Jul-2014,23,07/2014
22441,24-Jul-2014,0,07/2014
22442,24-Jul-2014,1,07/2014
22443,24-Jul-2014,2,07/2014
22444,24-Jul-2014,3,07/2014
22445,24-Jul-2014,4,07/2014
22446,24-Jul-2014,5,07/2014
22447,24-Jul-2014,6,07/2014
22448,24-Jul-2014,7,07/2014
22449,24-Jul-2014,8,07/2014
22450,24-Jul-2014,9,07/2014
22451,24-Jul-2014,10,07/2014
22452,24-Jul-2014,11,07/2014
22453,24-Jul-2014,12,07/2014
22454,24-Jul-2014,13,07/2014
22455,24-Jul-2014,14,07/2014
22456,24-Jul-2014,15,07/2014
22457,24-Jul-2014,16,07/2014
22458,24-Jul-2014,17,07/2014
22459,24-Jul-2014,18,07/2014
22460,24-Jul-2014,19,07/2014
22461,24-Jul-2014,20,07/2014
22462,24-Jul-2014,21,07/2014
22463,24-Jul-2014,22,07/2014
22464,24-Jul-2014,23,07/2014
22465,25-Jul-2014,0,07/2014
22466,25-Jul-2014,1,07/2014
22467,25-Jul-2014,2,07/2014
22468,25-Jul-2014,3,07/2014
22469,25-Jul-2014,4,07/2014
22470,25-Jul-2014,5,07/2014
22471,25-Jul-2014,6,07/2014
22472,25-Jul-2014,7,07/2014
22473,25-Jul-2014,8,07/2014
22474,25-Jul-2014,9,07/2014
22475,25-Jul-2014,10,07/2014
22476,25-Jul-2014,11,07/2014
22477,25-Jul-2014,12,07/2014
22478,25-Jul-2014,13,07/2014
22479,25-Jul-2014,14,07/2014
22480,25-Jul-2014,15,07/2014
22481,25-Jul-2014,16,07/2014
22482,25-Jul-2014,17,07/2014
22483,25-Jul-2014,18,07/2014
22484,25-Jul-2014,19,07/2014
22485,25-Jul-2014,20,07/2014
22486,25-Jul-2014,21,07/2014
22487,25-Jul-2014,22,07/2014
22488,25-Jul-2014,23,07/2014
22489,26-Jul-2014,0,07/2014
22490,26-Jul-2014,1,07/2014
22491,26-Jul-2014,2,07/2014
22492,26-Jul-2014,3,07/2014
22493,26-Jul-2014,4,07/2014
22494,26-Jul-2014,5,07/2014
22495,26-Jul-2014,6,07/2014
22496,26-Jul-2014,7,07/2014
22497,26-Jul-2014,8,07/2014
22498,26-Jul-2014,9,07/2014
22499,26-Jul-2014,10,07/2014
22500,26-Jul-2014,11,07/2014
22501,26-Jul-2014,12,07/2014
22502,26-Jul-2014,13,07/2014
22503,26-Jul-2014,14,07/2014
22504,26-Jul-2014,15,07/2014
22505,26-Jul-2014,16,07/2014
22506,26-Jul-2014,17,07/2014
22507,26-Jul-2014,18,07/2014
22508,26-Jul-2014,19,07/2014
22509,26-Jul-2014,20,07/2014
22510,26-Jul-2014,21,07/2014
22511,26-Jul-2014,22,07/2014
22512,26-Jul-2014,23,07/2014
22513,27-Jul-2014,0,07/2014
22514,27-Jul-2014,1,07/2014
22515,27-Jul-2014,2,07/2014
22516,27-Jul-2014,3,07/2014
22517,27-Jul-2014,4,07/2014
22518,27-Jul-2014,5,07/2014
22519,27-Jul-2014,6,07/2014
22520,27-Jul-2014,7,07/2014
22521,27-Jul-2014,8,07/2014
22522,27-Jul-2014,9,07/2014
22523,27-Jul-2014,10,07/2014
22524,27-Jul-2014,11,07/2014
22525,27-Jul-2014,12,07/2014
22526,27-Jul-2014,13,07/2014
22527,27-Jul-2014,14,07/2014
22528,27-Jul-2014,15,07/2014
22529,27-Jul-2014,16,07/2014
22530,27-Jul-2014,17,07/2014
22531,27-Jul-2014,18,07/2014
22532,27-Jul-2014,19,07/2014
22533,27-Jul-2014,20,07/2014
22534,27-Jul-2014,21,07/2014
22535,27-Jul-2014,22,07/2014
22536,27-Jul-2014,23,07/2014
22537,28-Jul-2014,0,07/2014
22538,28-Jul-2014,1,07/2014
22539,28-Jul-2014,2,07/2014
22540,28-Jul-2014,3,07/2014
22541,28-Jul-2014,4,07/2014
22542,28-Jul-2014,5,07/2014
22543,28-Jul-2014,6,07/2014
22544,28-Jul-2014,7,07/2014
22545,28-Jul-2014,8,07/2014
22546,28-Jul-2014,9,07/2014
22547,28-Jul-2014,10,07/2014
22548,28-Jul-2014,11,07/2014
22549,28-Jul-2014,12,07/2014
22550,28-Jul-2014,13,07/2014
22551,28-Jul-2014,14,07/2014
22552,28-Jul-2014,15,07/2014
22553,28-Jul-2014,16,07/2014
22554,28-Jul-2014,17,07/2014
22555,28-Jul-2014,18,07/2014
22556,28-Jul-2014,19,07/2014
22557,28-Jul-2014,20,07/2014
22558,28-Jul-2014,21,07/2014
22559,28-Jul-2014,22,07/2014
22560,28-Jul-2014,23,07/2014
22561,29-Jul-2014,0,07/2014
22562,29-Jul-2014,1,07/2014
22563,29-Jul-2014,2,07/2014
22564,29-Jul-2014,3,07/2014
22565,29-Jul-2014,4,07/2014
22566,29-Jul-2014,5,07/2014
22567,29-Jul-2014,6,07/2014
22568,29-Jul-2014,7,07/2014
22569,29-Jul-2014,8,07/2014
22570,29-Jul-2014,9,07/2014
22571,29-Jul-2014,10,07/2014
22572,29-Jul-2014,11,07/2014
22573,29-Jul-2014,12,07/2014
22574,29-Jul-2014,13,07/2014
22575,29-Jul-2014,14,07/2014
22576,29-Jul-2014,15,07/2014
22577,29-Jul-2014,16,07/2014
22578,29-Jul-2014,17,07/2014
22579,29-Jul-2014,18,07/2014
22580,29-Jul-2014,19,07/2014
22581,29-Jul-2014,20,07/2014
22582,29-Jul-2014,21,07/2014
22583,29-Jul-2014,22,07/2014
22584,29-Jul-2014,23,07/2014
22585,30-Jul-2014,0,07/2014
22586,30-Jul-2014,1,07/2014
22587,30-Jul-2014,2,07/2014
22588,30-Jul-2014,3,07/2014
22589,30-Jul-2014,4,07/2014
22590,30-Jul-2014,5,07/2014
22591,30-Jul-2014,6,07/2014
22592,30-Jul-2014,7,07/2014
22593,30-Jul-2014,8,07/2014
22594,30-Jul-2014,9,07/2014
22595,30-Jul-2014,10,07/2014
22596,30-Jul-2014,11,07/2014
22597,30-Jul-2014,12,07/2014
22598,30-Jul-2014,13,07/2014
22599,30-Jul-2014,14,07/2014
22600,30-Jul-2014,15,07/2014
22601,30-Jul-2014,16,07/2014
22602,30-Jul-2014,17,07/2014
22603,30-Jul-2014,18,07/2014
22604,30-Jul-2014,19,07/2014
22605,30-Jul-2014,20,07/2014
22606,30-Jul-2014,21,07/2014
22607,30-Jul-2014,22,07/2014
22608,30-Jul-2014,23,07/2014
22609,31-Jul-2014,0,07/2014
22610,31-Jul-2014,1,07/2014
22611,31-Jul-2014,2,07/2014
22612,31-Jul-2014,3,07/2014
22613,31-Jul-2014,4,07/2014
22614,31-Jul-2014,5,07/2014
22615,31-Jul-2014,6,07/2014
22616,31-Jul-2014,7,07/2014
22617,31-Jul-2014,8,07/2014
22618,31-Jul-2014,9,07/2014
22619,31-Jul-2014,10,07/2014
22620,31-Jul-2014,11,07/2014
22621,31-Jul-2014,12,07/2014
22622,31-Jul-2014,13,07/2014
22623,31-Jul-2014,14,07/2014
22624,31-Jul-2014,15,07/2014
22625,31-Jul-2014,16,07/2014
22626,31-Jul-2014,17,07/2014
22627,31-Jul-2014,18,07/2014
22628,31-Jul-2014,19,07/2014
22629,31-Jul-2014,20,07/2014
22630,31-Jul-2014,21,07/2014
22631,31-Jul-2014,22,07/2014
22632,31-Jul-2014,23,07/2014
22633,1-Aug-2014,0,08/2014
22634,1-Aug-2014,1,08/2014
22635,1-Aug-2014,2,08/2014
22636,1-Aug-2014,3,08/2014
22637,1-Aug-2014,4,08/2014
22638,1-Aug-2014,5,08/2014
22639,1-Aug-2014,6,08/2014
22640,1-Aug-2014,7,08/2014
22641,1-Aug-2014,8,08/2014
22642,1-Aug-2014,9,08/2014
22643,1-Aug-2014,10,08/2014
22644,1-Aug-2014,11,08/2014
22645,1-Aug-2014,12,08/2014
22646,1-Aug-2014,13,08/2014
22647,1-Aug-2014,14,08/2014
22648,1-Aug-2014,15,08/2014
22649,1-Aug-2014,16,08/2014
22650,1-Aug-2014,17,08/2014
22651,1-Aug-2014,18,08/2014
22652,1-Aug-2014,19,08/2014
22653,1-Aug-2014,20,08/2014
22654,1-Aug-2014,21,08/2014
22655,1-Aug-2014,22,08/2014
22656,1-Aug-2014,23,08/2014
22657,2-Aug-2014,0,08/2014
22658,2-Aug-2014,1,08/2014
22659,2-Aug-2014,2,08/2014
22660,2-Aug-2014,3,08/2014
22661,2-Aug-2014,4,08/2014
22662,2-Aug-2014,5,08/2014
22663,2-Aug-2014,6,08/2014
22664,2-Aug-2014,7,08/2014
22665,2-Aug-2014,8,08/2014
22666,2-Aug-2014,9,08/2014
22667,2-Aug-2014,10,08/2014
22668,2-Aug-2014,11,08/2014
22669,2-Aug-2014,12,08/2014
22670,2-Aug-2014,13,08/2014
22671,2-Aug-2014,14,08/2014
22672,2-Aug-2014,15,08/2014
22673,2-Aug-2014,16,08/2014
22674,2-Aug-2014,17,08/2014
22675,2-Aug-2014,18,08/2014
22676,2-Aug-2014,19,08/2014
22677,2-Aug-2014,20,08/2014
22678,2-Aug-2014,21,08/2014
22679,2-Aug-2014,22,08/2014
22680,2-Aug-2014,23,08/2014
22681,3-Aug-2014,0,08/2014
22682,3-Aug-2014,1,08/2014
22683,3-Aug-2014,2,08/2014
22684,3-Aug-2014,3,08/2014
22685,3-Aug-2014,4,08/2014
22686,3-Aug-2014,5,08/2014
22687,3-Aug-2014,6,08/2014
22688,3-Aug-2014,7,08/2014
22689,3-Aug-2014,8,08/2014
22690,3-Aug-2014,9,08/2014
22691,3-Aug-2014,10,08/2014
22692,3-Aug-2014,11,08/2014
22693,3-Aug-2014,12,08/2014
22694,3-Aug-2014,13,08/2014
22695,3-Aug-2014,14,08/2014
22696,3-Aug-2014,15,08/2014
22697,3-Aug-2014,16,08/2014
22698,3-Aug-2014,17,08/2014
22699,3-Aug-2014,18,08/2014
22700,3-Aug-2014,19,08/2014
22701,3-Aug-2014,20,08/2014
22702,3-Aug-2014,21,08/2014
22703,3-Aug-2014,22,08/2014
22704,3-Aug-2014,23,08/2014
22705,4-Aug-2014,0,08/2014
22706,4-Aug-2014,1,08/2014
22707,4-Aug-2014,2,08/2014
22708,4-Aug-2014,3,08/2014
22709,4-Aug-2014,4,08/2014
22710,4-Aug-2014,5,08/2014
22711,4-Aug-2014,6,08/2014
22712,4-Aug-2014,7,08/2014
22713,4-Aug-2014,8,08/2014
22714,4-Aug-2014,9,08/2014
22715,4-Aug-2014,10,08/2014
22716,4-Aug-2014,11,08/2014
22717,4-Aug-2014,12,08/2014
22718,4-Aug-2014,13,08/2014
22719,4-Aug-2014,14,08/2014
22720,4-Aug-2014,15,08/2014
22721,4-Aug-2014,16,08/2014
22722,4-Aug-2014,17,08/2014
22723,4-Aug-2014,18,08/2014
22724,4-Aug-2014,19,08/2014
22725,4-Aug-2014,20,08/2014
22726,4-Aug-2014,21,08/2014
22727,4-Aug-2014,22,08/2014
22728,4-Aug-2014,23,08/2014
22729,5-Aug-2014,0,08/2014
22730,5-Aug-2014,1,08/2014
22731,5-Aug-2014,2,08/2014
22732,5-Aug-2014,3,08/2014
22733,5-Aug-2014,4,08/2014
22734,5-Aug-2014,5,08/2014
22735,5-Aug-2014,6,08/2014
22736,5-Aug-2014,7,08/2014
22737,5-Aug-2014,8,08/2014
22738,5-Aug-2014,9,08/2014
